COD,CODMUN7,Estado,Municipio,BCG,Hepatite_B,Hib,DPT,poliomielite,Rotavírus,Pneumonia,Meningococo ,Triplice_viral,Tetraviral,Varicela,Hepatite_A
150330,1503309,Para,Igarap‚0Miri,89.38,71.28,71.28,71.28,63.51,74.98,73.36,73.74,59.40,50.59,49.95,53.32
150340,1503408,Para,Inhangapi,29.63,69.14,69.14,69.14,69.14,70.37,79.63,79.01,67.25,56.14,54.97,49.71
150345,1503457,Para,Ipixuna do Par ,61.74,48.66,48.66,48.66,50.50,58.05,71.98,62.92,48.32,23.63,21.69,45.50
150350,1503507,Para,Irituia,61.33,89.93,89.93,89.93,91.53,90.39,95.88,97.71,88.65,74.67,73.36,59.61
150360,1503606,Para,Itaituba,113.43,71.54,71.14,71.14,72.94,81.18,93.06,87.42,82.79,82.11,71.03,89.18
150370,1503705,Para,Itupiranga,177.98,97.38,97.38,97.38,102.02,111.07,119.52,105.36,111.93,96.14,85.11,81.25
150375,1503754,Para,Jacareacanga,63.71,65.59,65.59,65.59,81.94,59.80,77.00,64.22,55.56,55.22,61.53,58.37
150380,1503804,Para,Jacund ,114.23,97.48,97.10,97.10,73.93,89.17,90.81,96.10,82.43,86.57,85.30,88.63
150390,1503903,Para,Juruti,90.35,82.28,82.28,82.28,76.32,88.07,95.79,91.84,89.67,80.98,78.11,76.96
150400,1504000,Para,Limoeiro do Ajuru,44.30,62.06,62.06,62.06,60.09,74.56,75.66,70.39,61.20,54.04,53.35,52.89
150405,1504059,Para,MÆe do Rio,59.05,79.70,79.70,79.70,79.53,85.11,85.28,80.88,70.19,62.82,61.38,48.40
150410,1504109,Para,MagalhÆes Barata,91.75,113.40,113.40,113.40,103.09,127.84,140.21,116.49,100.00,77.98,74.31,92.66
150420,1504208,Para,Marab ,86.51,69.04,69.04,69.04,67.84,70.45,68.45,69.75,68.70,49.58,45.43,48.11
150430,1504307,Para,MaracanÆ,96.34,89.56,89.56,89.56,88.25,89.03,99.22,97.13,92.20,81.80,81.56,69.98
150440,1504406,Para,Marapanim,32.22,44.68,44.68,44.68,75.38,89.97,85.41,62.92,63.78,44.27,42.72,71.83
150442,1504422,Para,Marituba,64.44,45.99,45.88,45.88,39.80,45.99,54.07,50.78,45.68,41.99,40.74,33.46
150445,1504455,Para,Medicilƒndia,90.51,103.47,103.47,103.47,87.50,96.06,103.01,105.09,93.02,93.72,81.16,59.30
150450,1504505,Para,Melga‡o,75.61,37.06,37.06,37.06,44.51,42.27,56.98,47.49,59.22,48.29,44.71,53.41
150460,1504604,Para,Mocajuba,75.30,70.95,70.95,70.95,69.37,71.94,82.61,79.05,73.21,66.88,66.46,67.93
150470,1504703,Para,Moju,63.29,70.93,70.93,70.93,54.73,73.17,84.22,79.49,70.71,57.85,56.15,51.62
150475, ,Para,Moju¡ dos Campos,123.11,82.22,82.22,82.22,78.67,89.33,84.89,87.56,127.59,102.76,100.69,102.76
150480,1504802,Para,Monte Alegre,110.37,69.07,69.07,69.07,77.68,79.26,102.99,88.49,80.62,72.69,71.28,95.42
150490,1504901,Para,Muan ,81.65,67.77,67.60,67.60,68.26,73.22,76.86,75.70,86.85,61.55,47.72,63.91
150495,1504950,Para,Nova Esperan‡a do Piri ,103.37,100.22,97.75,97.75,98.65,82.02,102.70,95.96,84.75,71.08,70.18,62.56
150497,1504976,Para,Nova Ipixuna,33.64,59.91,59.91,59.91,58.99,61.75,74.65,66.36,73.10,72.59,69.54,52.79
150500,1505007,Para,Nova Timboteua,66.67,88.48,88.48,88.48,80.00,80.00,94.55,92.73,103.92,98.04,94.77,88.24
150503,1505031,Para,Novo Progresso,119.53,122.97,122.97,122.97,104.34,114.65,135.99,129.66,106.85,96.57,93.80,109.79
150506,1505064,Para,Novo Repartimento,91.49,65.48,65.48,65.48,65.90,58.71,66.97,66.97,68.27,63.31,62.32,51.87
150510,1505106,Para,àbidos,86.40,71.07,71.07,71.07,76.85,81.22,87.11,82.74,74.66,77.25,76.53,60.39
150520,1505205,Para,Oeiras do Par ,83.51,66.56,66.56,66.56,71.34,59.63,80.28,77.81,70.78,60.11,59.14,54.71
150530,1505304,Para,Oriximin ,91.64,59.69,59.61,59.61,58.40,70.62,61.47,62.33,62.34,53.19,51.28,45.57
150540,1505403,Para,Our‚m,99.64,92.53,92.53,92.53,90.04,94.31,100.36,102.49,89.81,77.71,78.03,73.57
150543,1505437,Para,Ourilƒndia do Norte,93.33,61.11,61.11,61.11,57.94,66.35,76.19,66.51,62.44,57.53,56.42,48.34
150548,1505486,Para,Pacaj ,74.07,73.40,72.74,72.74,66.62,72.74,83.78,78.32,83.82,85.88,80.74,61.91
150549,1505494,Para,Palestina do Par ,53.93,46.07,46.07,46.07,42.70,55.06,57.30,55.06,59.22,65.05,57.28,45.63
150550,1505502,Para,Paragominas,90.75,75.86,75.86,75.91,66.27,68.32,80.01,78.86,72.26,65.82,54.17,58.32
150553,1505536,Para,Parauapebas,80.64,72.91,72.91,72.91,75.93,76.31,76.57,69.16,78.98,69.88,56.07,60.91
150555,1505551,Para,Pau D'Arco,126.45,78.51,78.51,78.51,58.68,66.94,81.82,79.34,45.71,53.57,52.86,53.57
150560,1505601,Para,Peixe0Boi,90.29,87.38,86.41,86.41,78.64,91.26,87.38,84.47,91.84,90.82,88.78,81.63
150563,1505635,Para,Pi‡arra,75.18,124.11,124.11,124.11,129.79,136.88,141.84,149.65,139.73,136.30,129.45,121.92
150565,1505650,Para,Placas,66.32,52.98,52.98,52.98,57.19,64.56,78.60,68.77,77.41,67.04,65.19,61.85
150570,1505700,Para,Ponta de Pedras,70.17,113.64,113.64,113.64,119.89,118.18,120.17,121.02,106.21,111.54,111.54,87.28
150580,1505809,Para,Portel,67.21,37.92,37.58,37.58,43.19,43.53,59.07,52.70,48.08,42.01,41.24,43.09
150590,1505908,Para,Porto de Moz,66.08,46.16,46.16,46.16,49.39,42.80,52.89,49.66,43.75,41.62,38.92,48.86
150600,1506005,Para,Prainha,98.61,77.42,77.42,77.42,76.18,77.29,76.45,86.01,82.82,70.55,70.55,73.62
150610,1506104,Para,Primavera,87.21,105.81,105.81,105.81,97.09,98.84,110.47,105.23,94.54,87.43,86.89,79.23
150611,1506112,Para,Quatipuru,95.83,88.69,88.69,88.69,86.90,98.21,106.55,104.17,107.64,90.45,89.81,63.69
150613,1506138,Para,Reden‡Æo,110.69,84.08,84.08,84.08,78.43,84.70,89.37,89.31,76.51,63.45,63.21,67.74
150616,1506161,Para,Rio Maria,93.80,88.32,88.32,88.32,83.21,85.04,96.72,92.34,87.01,76.95,76.62,80.84
150618,1506187,Para,Rondon do Par ,109.47,77.07,77.07,77.07,78.99,84.32,84.47,83.43,79.92,73.60,72.89,64.04
150619,1506195,Para,Rur¢polis,113.28,85.37,85.37,85.37,91.60,81.84,89.43,85.09,92.39,83.73,80.84,87.66
150620,1506203,Para,Salin¢polis,90.38,85.80,85.65,85.65,80.15,87.63,92.37,89.16,82.18,84.75,82.66,81.38
150630,1506302,Para,Salvaterra,94.49,91.60,91.60,91.60,88.71,102.10,96.33,97.11,95.43,79.84,60.48,67.20
150635,1506351,Para,Santa B rbara do Par ,6.78,12.43,12.43,12.43,13.28,14.69,13.84,12.15,17.73,14.54,13.48,12.06
150640,1506401,Para,Santa Cruz do Arari,146.15,197.44,197.44,197.44,220.51,188.46,179.49,162.82,138.24,139.22,139.22,84.31
150650,1506500,Para,Santa Izabel do Par ,27.71,62.75,62.45,62.45,57.33,64.46,65.16,64.96,51.99,47.72,45.00,49.66
150655,1506559,Para,Santa Luzia do Par ,72.34,58.78,58.78,58.78,52.39,54.26,60.90,56.38,72.43,52.20,50.44,51.03
150658,1506583,Para,Santa Maria das Barreiras,81.12,138.46,138.46,138.46,135.66,120.28,162.24,140.56,113.78,109.18,108.16,113.27
150660,1506609,Para,Santa Maria do Par ,40.86,60.22,60.22,60.22,51.88,61.56,65.05,67.47,65.66,51.10,44.78,60.71
150670,1506708,Para,Santana do Araguaia,147.38,85.66,85.66,85.66,82.17,95.80,103.15,91.26,91.23,85.44,83.86,80.35
150680,1506807,Para,Santar‚m,71.75,55.65,55.54,55.54,51.78,57.28,63.70,60.87,56.92,39.31,36.35,43.01
150690,1506906,Para,Santar‚m Novo,98.10,73.33,73.33,73.33,69.52,75.24,92.38,80.95,84.34,95.18,95.18,68.67
150700,1507003,Para,Santo Ant“nio do Tau ,61.26,83.11,83.11,83.11,83.78,87.16,92.57,86.49,73.16,71.97,69.18,56.86
150710,1507102,Para,SÆo Caetano de Odivelas,79.20,85.40,85.40,85.40,81.42,86.73,92.92,92.04,77.19,67.54,65.79,70.61
150715,1507151,Para,SÆo Domingos do Araguaia,61.06,105.01,105.01,105.01,100.59,100.88,110.91,109.14,91.51,101.86,97.88,80.64
150720,1507201,Para,SÆo Domingos do Capim,27.40,83.17,83.17,83.17,75.34,75.34,90.22,87.67,83.09,61.03,57.11,68.66
150730,1507300,Para,SÆo F‚lix do Xingu,92.83,73.61,73.61,73.61,69.41,79.45,77.63,78.20,71.74,67.03,65.63,75.55
150740,1507409,Para,SÆo Francisco do Par ,60.79,97.36,96.92,96.92,92.07,89.87,95.15,87.67,96.41,91.28,89.23,76.92
150745,1507458,Para,SÆo Geraldo do Araguaia,73.00,57.02,56.80,56.80,46.44,60.91,64.15,61.56,68.71,61.15,59.71,55.21
150746,1507466,Para,SÆo JoÆo da Ponta,32.10,77.78,77.78,77.78,80.25,81.48,80.25,81.48,78.31,87.95,86.75,84.34
150747,1507474,Para,SÆo JoÆo de Pirabas,69.41,69.41,69.41,69.41,65.00,75.88,75.88,78.82,70.78,74.40,70.78,76.81
150750,1507508,Para,SÆo JoÆo do Araguaia,47.69,57.87,57.87,57.87,50.00,64.81,82.41,74.54,61.88,53.36,47.98,48.88
150760,1507607,Para,SÆo Miguel do Guam ,43.13,76.72,76.72,76.72,73.50,73.50,84.12,82.83,80.58,62.82,60.85,54.41
150770,1507706,Para,SÆo SebastiÆo da Boa Vista,115.25,92.92,92.92,92.92,90.93,101.45,103.99,101.09,99.45,90.20,90.20,89.09
150775,1507755,Para,Sapucaia,76.74,79.07,79.07,79.07,73.26,73.26,109.30,93.02,78.49,58.06,52.69,55.91
150780,1507805,Para,Senador Jos‚ Porf¡rio,64.98,67.70,67.70,67.70,67.32,55.25,82.49,78.21,61.22,50.00,48.64,52.72
150790,1507904,Para,Soure,60.21,29.84,29.84,29.84,25.92,39.79,37.96,33.77,28.57,15.24,15.00,14.52
150795,1507953,Para,Tailƒndia,92.96,91.87,91.87,91.87,82.33,87.96,101.86,89.95,89.76,84.07,80.66,68.26
150796,1507961,Para,Terra Alta,20.11,106.32,106.32,106.32,99.43,95.40,110.92,104.02,89.37,72.95,71.98,82.61
150797,1507979,Para,Terra Santa,88.64,85.35,84.98,84.98,76.56,83.52,90.48,81.68,82.63,91.51,86.87,70.27
150800,1508001,Para,Tom‚0A‡u,91.17,86.36,86.36,86.36,84.65,67.79,93.02,90.18,84.81,82.60,58.98,68.44
150803,1508035,Para,Tracuateua,50.84,56.42,55.68,55.68,53.26,52.89,63.87,63.50,64.34,45.16,44.62,40.32
150805,1508050,Para,TrairÆo,107.05,90.31,90.31,90.31,84.58,98.68,106.61,94.71,100.48,101.45,95.65,90.82
150808,1508084,Para,TucumÆ,140.73,92.87,92.87,92.87,86.05,98.26,111.25,103.80,85.84,88.01,82.08,72.25
150810,1508100,Para,Tucuru¡,64.28,66.49,66.21,66.21,65.83,68.19,73.95,67.67,64.92,58.26,53.59,53.12
150812,1508126,Para,Ulian¢polis,72.01,50.91,49.49,49.49,59.23,61.87,78.09,68.36,41.16,45.91,43.75,64.22
150815,1508159,Para,Uruar ,80.30,79.76,79.76,79.76,74.05,83.42,89.40,77.72,68.69,62.13,58.79,66.71
150820,1508209,Para,Vigia,56.44,57.77,57.77,57.77,54.98,63.88,74.63,72.24,64.21,55.26,53.68,51.97
150830,1508308,Para,Viseu,67.27,49.14,49.14,49.14,43.44,59.76,60.10,54.49,59.21,50.36,47.45,60.99
150835,1508357,Para,Vit¢ria do Xingu,82.32,68.18,67.68,67.68,56.57,81.06,79.04,76.52,86.32,74.07,70.37,82.05
150840,1508407,Para,Xinguara,74.00,77.88,77.77,77.77,69.80,77.99,81.64,76.99,74.40,71.91,66.92,68.98
160005,1600055,Amapa,Serra do Navio,29.85,26.87,26.87,26.87,28.36,37.31,31.34,28.36,46.03,41.27,39.68,42.86
160010,1600105,Amapa,Amap ,87.22,108.27,108.27,108.27,109.02,106.02,114.29,118.80,104.97,104.35,83.85,119.25
160015,1600154,Amapa,Pedra Branca do Amapari,53.17,65.48,65.48,65.48,63.89,69.44,76.19,73.81,67.65,70.59,69.75,60.08
160020,1600204,Amapa,Cal‡oene,84.09,88.64,88.64,88.64,87.50,97.16,106.25,107.95,88.32,74.11,74.11,80.71
160021,1600212,Amapa,Cutias,67.42,135.96,135.96,135.96,129.21,156.18,149.44,139.33,160.00,132.94,128.24,101.18
160023,1600238,Amapa,Ferreira Gomes,48.33,96.11,96.11,96.11,106.11,94.44,102.78,103.89,106.88,93.12,91.53,77.78
160025,1600253,Amapa,Itaubal,20.20,52.53,52.53,52.53,48.48,39.39,57.58,58.59,75.23,47.71,39.45,42.20
160027,1600279,Amapa,Laranjal do Jari,138.31,87.23,87.23,87.23,88.89,106.64,97.45,100.64,72.43,91.81,91.81,85.38
160030,1600303,Amapa,Macap ,127.34,104.37,104.37,104.36,55.71,103.15,116.33,103.78,108.38,95.89,95.73,100.90
160040,1600402,Amapa,MazagÆo,30.65,59.13,59.13,59.13,58.26,69.35,72.17,72.17,59.96,46.61,46.39,47.70
160050,1600501,Amapa,Oiapoque,93.74,40.97,40.97,40.97,42.58,50.98,49.02,47.41,62.50,56.58,49.34,56.14
160053,1600535,Amapa,Porto Grande,34.69,68.29,68.29,68.29,73.44,77.24,81.03,86.45,75.85,75.61,74.39,60.73
160055,1600550,Amapa,Pracu£ba,39.39,59.09,59.09,59.09,50.00,69.70,106.06,103.03,73.49,72.29,68.67,68.67
160060,1600600,Amapa,Santana,139.46,107.59,107.59,107.59,118.46,113.89,114.82,114.60,119.16,90.64,94.27,87.15
160070,1600709,Amapa,Tartarugalzinho,111.90,80.06,80.06,80.06,76.85,87.46,99.04,93.57,94.67,100.67,100.33,90.00
160080,1600808,Amapa,Vit¢ria do Jari,136.99,79.67,79.67,79.67,84.15,90.24,107.32,93.90,75.91,57.66,56.93,56.20
170025,1700251,Tocantins,Abreulƒndia,75.00,61.11,61.11,61.11,52.78,86.11,88.89,61.11,106.67,126.67,126.67,83.33
170030,1700301,Tocantins,Aguiarn¢polis,89.41,105.88,100.00,100.00,101.18,111.76,122.35,112.94,97.37,114.47,114.47,78.95
170035,1700350,Tocantins,Alian‡a do Tocantins,100.00,75.00,72.06,72.06,77.94,80.88,89.71,98.53,97.14,97.14,97.14,71.43
170040,1700400,Tocantins,Almas,93.81,76.99,76.99,76.99,68.14,80.53,85.84,73.45,94.17,73.79,73.79,59.22
170070,1700707,Tocantins,Alvorada,92.86,136.73,136.73,136.73,137.76,132.65,142.86,135.71,101.69,93.22,69.49,65.25
170100,1701002,Tocantins,Anan s,51.28,103.21,103.21,103.21,105.77,105.13,114.74,102.56,97.09,98.84,97.67,84.88
170105,1701051,Tocantins,Angico,106.25,104.17,104.17,104.17,97.92,112.50,106.25,104.17,113.33,82.22,82.22,120.00
170110,1701101,Tocantins,Aparecida do Rio Negro,115.94,104.35,104.35,104.35,102.90,114.49,117.39,117.39,96.25,93.75,93.75,67.50
170130,1701309,Tocantins,Aragominas,110.45,116.42,116.42,116.42,116.42,114.93,120.90,116.42,125.00,123.53,125.00,108.82
170190,1701903,Tocantins,Araguacema,102.11,107.37,107.37,107.37,104.21,93.68,100.00,98.95,108.54,78.05,78.05,82.93
170200,1702000,Tocantins,Aragua‡u,91.40,107.53,107.53,107.53,98.92,119.35,125.81,115.05,103.06,89.80,87.76,79.59
170210,1702109,Tocantins,Aragua¡na,115.36,78.42,78.45,78.42,80.46,86.65,94.07,88.63,87.00,78.45,75.65,73.20
170215,1702158,Tocantins,AraguanÆ,120.69,105.75,105.75,105.75,103.45,75.86,109.20,100.00,119.78,103.30,102.20,94.51
170220,1702208,Tocantins,Araguatins,135.32,75.09,75.09,75.09,74.35,92.19,93.68,64.50,67.51,60.07,59.56,66.33
170230,1702307,Tocantins,Arapoema,104.12,95.88,95.88,95.88,81.44,88.66,108.25,96.91,113.83,107.45,103.19,96.81
170240,1702406,Tocantins,Arraias,91.03,86.54,86.54,86.54,69.87,88.46,91.03,78.85,86.21,81.61,81.03,72.41
170255,1702554,Tocantins,Augustin¢polis,114.56,98.73,98.73,98.73,90.19,103.80,109.18,106.96,87.96,88.58,90.74,82.10
170270,1702703,Tocantins,Aurora do Tocantins,100.00,75.61,75.61,75.61,73.17,75.61,80.49,78.05,130.00,136.67,133.33,116.67
170290,1702901,Tocantins,Axix  do Tocantins,96.35,93.23,93.23,93.23,78.13,98.44,100.00,93.75,101.58,74.21,73.68,89.47
170300,1703008,Tocantins,Baba‡ulƒndia,85.19,75.00,75.00,75.00,74.07,80.56,92.59,93.52,76.29,102.06,98.97,59.79
170305,1703057,Tocantins,Bandeirantes do Tocantins,70.59,114.71,114.71,114.71,120.59,114.71,114.71,120.59,88.64,77.27,77.27,65.91
170307,1703073,Tocantins,Barra do Ouro,108.60,75.27,75.27,75.27,70.97,106.45,98.92,92.47,77.01,67.82,54.02,58.62
170310,1703107,Tocantins,Barrolƒndia,116.67,104.17,104.17,104.17,104.17,98.61,101.39,111.11,128.79,130.30,130.30,109.09
170320,1703206,Tocantins,Bernardo SayÆo,128.36,83.58,83.58,83.58,79.10,100.00,114.93,92.54,128.85,138.46,138.46,109.62
170330,1703305,Tocantins,Bom Jesus do Tocantins,102.60,106.49,106.49,106.49,97.40,89.61,103.90,96.10,111.11,136.11,131.94,129.17
170360,1703602,Tocantins,Brasilƒndia do Tocantins,130.77,142.31,142.31,142.31,138.46,150.00,157.69,157.69,113.79,117.24,117.24,89.66
170370,1703701,Tocantins,Brejinho de Nazar‚,96.30,130.86,130.86,130.86,124.69,116.05,127.16,135.80,96.67,85.56,85.56,56.67
170380,1703800,Tocantins,Buriti do Tocantins,76.52,90.15,90.15,90.15,93.94,79.55,98.48,92.42,94.51,81.71,78.66,78.05
170382,1703826,Tocantins,Cachoeirinha,100.00,92.00,92.00,92.00,104.00,92.00,104.00,88.00,126.92,130.77,138.46,111.54
170384,1703842,Tocantins,Campos Lindos,80.00,121.33,121.33,121.33,113.33,114.67,128.00,129.33,108.81,89.94,89.31,84.28
170386,1703867,Tocantins,Cariri do Tocantins,84.21,91.23,91.23,91.23,89.47,96.49,100.00,103.51,106.12,112.24,110.20,81.63
170388,1703883,Tocantins,Carmolƒndia,100.00,81.25,81.25,81.25,81.25,96.88,103.13,93.75,120.00,153.33,153.33,113.33
170389,1703891,Tocantins,Carrasco Bonito,103.08,87.69,87.69,87.69,95.38,106.15,113.85,98.46,115.22,134.78,134.78,126.09
170390,1703909,Tocantins,Caseara,101.27,102.53,102.53,102.53,101.27,98.73,115.19,108.86,117.14,130.00,130.00,98.57
170410,1704105,Tocantins,Centen rio,125.00,135.71,135.71,135.71,121.43,110.71,117.86,121.43,133.33,145.83,145.83,104.17
170460,1704600,Tocantins,Chapada de Areia,130.77,184.62,184.62,184.62,192.31,192.31,184.62,200.00,85.71,42.86,42.86,42.86
170510,1705102,Tocantins,Chapada da Natividade,70.27,110.81,110.81,110.81,113.51,113.51,118.92,118.92,119.05,109.52,109.52,104.76
170550,1705508,Tocantins,Colinas do Tocantins,122.92,93.06,93.06,93.06,90.80,96.70,100.52,90.28,92.32,82.72,81.85,69.28
170555,1705557,Tocantins,Combinado,151.11,164.44,164.44,164.44,166.67,157.78,162.22,166.67,122.08,119.48,118.18,96.10
170560,1705607,Tocantins,Concei‡Æo do Tocantins,98.11,120.75,120.75,120.75,120.75,113.21,111.32,116.98,128.26,147.83,147.83,132.61
170600,1706001,Tocantins,Couto MagalhÆes,84.72,133.33,133.33,133.33,115.28,126.39,138.89,113.89,93.59,80.77,67.95,91.03
170610,1706100,Tocantins,Cristalƒndia,126.83,106.10,104.88,104.88,103.66,112.20,128.05,115.85,121.43,112.86,112.86,87.14
170625,1706258,Tocantins,Crix s do Tocantins,56.52,82.61,82.61,82.61,65.22,100.00,126.09,104.35,45.83,62.50,62.50,62.50
170650,1706506,Tocantins,Darcin¢polis,62.82,100.00,100.00,100.00,94.87,97.44,114.10,94.87,73.15,58.33,55.56,44.44
170700,1707009,Tocantins,Dian¢polis,120.63,111.19,111.54,111.19,111.89,106.64,110.14,119.93,103.66,98.78,98.17,81.71
170710,1707108,Tocantins,Divin¢polis do Tocantins,126.36,117.27,117.27,117.27,121.82,111.82,115.45,119.09,120.83,114.58,114.58,114.58
170720,1707207,Tocantins,Dois IrmÆos do Tocantins,111.11,111.11,111.11,111.11,111.11,127.78,129.17,127.78,139.22,166.67,164.71,141.18
170730,1707306,Tocantins,Duer‚,103.92,125.49,125.49,125.49,119.61,125.49,137.25,143.14,100.00,86.15,86.15,81.54
170740,1707405,Tocantins,Esperantina,121.99,100.71,100.71,100.71,104.96,118.44,125.53,117.73,93.83,86.42,85.80,70.37
170755,1707553,Tocantins,F tima,78.13,93.75,93.75,93.75,78.13,96.88,101.56,98.44,130.77,138.46,141.03,143.59
170765,1707652,Tocantins,Figueir¢polis,42.25,57.75,57.75,57.75,53.52,56.34,63.38,59.15,73.61,105.56,105.56,62.50
170770,1707702,Tocantins,Filad‚lfia,98.28,71.55,71.55,71.55,68.10,85.34,97.41,89.66,89.62,103.77,100.00,62.26
170820,1708205,Tocantins,Formoso do Araguaia,68.85,76.92,76.92,76.92,76.15,78.85,85.77,82.31,98.05,94.94,80.93,73.93
170825,1708254,Tocantins,Fortaleza do TabocÆo,83.67,118.37,118.37,118.37,118.37,106.12,104.08,100.00,93.55,98.39,98.39,93.55
170830,1708304,Tocantins,Goianorte,87.50,165.00,165.00,165.00,167.50,135.00,162.50,185.00,109.33,98.67,92.00,85.33
170900,1709005,Tocantins,Goiatins,69.11,75.29,75.29,75.29,77.22,75.29,84.94,75.29,75.89,69.96,69.96,49.80
170930,1709302,Tocantins,Guara¡,112.20,74.54,74.54,74.54,77.19,82.76,89.39,83.29,84.46,70.93,70.43,64.91
170950,1709500,Tocantins,Gurupi,112.06,98.38,98.30,98.22,88.10,97.76,103.17,100.54,92.91,88.13,87.63,71.49
170980,1709807,Tocantins,Ipueiras,132.26,129.03,119.35,119.35,135.48,125.81,125.81,116.13,121.43,114.29,92.86,103.57
171050,1710508,Tocantins,Itacaj ,64.52,90.32,90.32,90.32,91.94,80.65,87.10,90.32,87.66,86.36,81.82,74.68
171070,1710706,Tocantins,Itaguatins,127.54,82.61,82.61,82.61,73.91,75.36,105.80,88.41,97.01,67.16,67.16,56.72
171090,1710904,Tocantins,Itapiratins,90.38,113.46,113.46,113.46,126.92,111.54,121.15,125.00,125.00,134.09,134.09,125.00
171110,1711100,Tocantins,ItaporÆ do Tocantins,102.63,84.21,84.21,84.21,73.68,84.21,97.37,102.63,94.44,130.56,127.78,108.33
171150,1711506,Tocantins,Ja£ do Tocantins,72.73,133.33,133.33,133.33,127.27,121.21,136.36,118.18,108.33,122.92,120.83,91.67
171180,1711803,Tocantins,Juarina,115.00,57.50,57.50,57.50,67.50,62.50,72.50,97.50,134.62,142.31,138.46,150.00
171190,1711902,Tocantins,Lagoa da ConfusÆo,88.29,79.73,79.73,79.73,79.28,82.88,87.39,86.94,81.28,80.85,80.00,67.66
171195,1711951,Tocantins,Lagoa do Tocantins,104.69,115.63,115.63,115.63,121.88,103.13,110.94,125.00,125.42,149.15,144.07,123.73
171200,1712009,Tocantins,Lajeado,114.29,128.57,128.57,128.57,123.21,98.21,103.57,123.21,109.80,143.14,143.14,117.65
171215,1712157,Tocantins,Lavandeira,78.95,110.53,110.53,110.53,105.26,105.26,110.53,84.21,70.37,59.26,59.26,62.96
171240,1712405,Tocantins,Lizarda,90.24,102.44,102.44,102.44,109.76,100.00,112.20,136.59,148.72,133.33,130.77,64.10
171245,1712454,Tocantins,Luzin¢polis,114.00,82.00,82.00,82.00,80.00,104.00,108.00,84.00,103.45,51.72,51.72,89.66
171250,1712504,Tocantins,Marian¢polis do Tocantins,21.43,107.14,107.14,107.14,105.36,107.14,117.86,98.21,113.85,69.23,69.23,69.23
171270,1712702,Tocantins,Mateiros,68.42,105.26,105.26,105.26,97.37,105.26,115.79,118.42,94.29,117.14,117.14,94.29
171280,1712801,Tocantins,Maurilƒndia do Tocantins,160.00,156.00,156.00,156.00,156.00,132.00,148.00,164.00,125.00,175.00,175.00,153.13
171320,1713205,Tocantins,Miracema do Tocantins,97.43,89.71,89.71,89.71,81.67,94.86,102.25,92.60,86.53,73.35,71.92,70.49
171330,1713304,Tocantins,Miranorte,56.70,47.42,47.42,47.42,43.30,51.55,53.61,51.03,46.95,39.02,37.80,35.37
171360,1713601,Tocantins,Monte do Carmo,98.85,111.49,111.49,111.49,110.34,110.34,116.09,111.49,97.92,98.96,98.96,90.63
171370,1713700,Tocantins,Monte Santo do Tocantins,110.71,107.14,107.14,107.14,85.71,96.43,121.43,92.86,78.95,128.95,128.95,102.63
171380,1713809,Tocantins,Palmeiras do Tocantins,102.44,103.66,103.66,103.66,104.88,113.41,112.20,104.88,130.99,94.37,94.37,88.73
171395,1713957,Tocantins,Muricilƒndia,136.96,121.74,121.74,121.74,110.87,95.65,104.35,93.48,113.95,72.09,72.09,88.37
171420,1714203,Tocantins,Natividade,121.37,144.44,144.44,144.44,140.17,148.72,152.99,145.30,133.61,113.11,112.30,89.34
171430,1714302,Tocantins,Nazar‚,127.08,93.75,93.75,93.75,89.58,81.25,89.58,93.75,121.28,140.43,138.30,140.43
171488,1714880,Tocantins,Nova Olinda,73.18,84.36,84.36,84.36,89.94,92.74,108.38,102.23,89.40,72.35,72.35,25.35
171500,1715002,Tocantins,Nova Rosalƒndia,131.71,163.41,163.41,163.41,158.54,160.98,160.98,158.54,110.91,109.09,109.09,96.36
171510,1715101,Tocantins,Novo Acordo,127.14,102.86,102.86,102.86,92.86,121.43,144.29,125.71,116.67,127.78,127.78,131.94
171515,1715150,Tocantins,Novo Alegre,110.00,150.00,150.00,150.00,145.00,120.00,125.00,145.00,140.00,115.00,115.00,105.00
171525,1715259,Tocantins,Novo Jardim,120.59,88.24,88.24,88.24,79.41,91.18,97.06,102.94,108.57,114.29,114.29,102.86
171550,1715507,Tocantins,Oliveira de F tima,73.08,73.08,73.08,73.08,76.92,76.92,69.23,76.92,152.94,141.18,147.06,129.41
171570,1715705,Tocantins,Palmeirante,86.15,73.85,73.85,73.85,70.77,83.08,87.69,86.15,85.42,102.08,93.75,87.50
171575,1715754,Tocantins,Palmeir¢polis,111.39,134.18,134.18,134.18,134.18,148.10,153.16,143.04,150.65,146.75,146.75,122.08
171610,1716109,Tocantins,Para¡so do Tocantins,108.58,85.43,85.43,85.43,72.15,91.42,97.77,87.90,79.29,79.64,78.70,62.01
